word	Part.of.Speech	Freq.Norm
kadit	noun	0.014
kadmiyum	noun	0.982
kadran	noun	1.053
kadrettin	noun	0.003
kadri	noun	6.816
kadrihan	noun	0.003
kadriye	noun	2.536
kadro	noun	298.264
kadrocu	adj	0.011
kadroculuk	noun	0.003
kadrolaş	verb	1.001
kadrolu	adj	0.019
kadük	adj	1.379
kafa	noun	258.245
kafaca	adv	0.299
kafadan	adv	0.963
kafadar	noun	2.457
kafadaş	noun	0.003
kafakol	noun	0.063
kafalı	adj	1.82
kafalılık	noun	0.144
kafar	noun	0.022
kafasız	adj	0.027
kafatas	noun	5.961
kafatasçı	noun	0.705
kafatasçılık	noun	0.011
kafdağı	noun	0.258
kafe	noun	27.886
kafein	noun	7.001
kafes	noun	13.528
kafesçi	noun	0.003
kafesle	verb	0.171
kafesli	adj	0.005
kafeşantan	noun	0.046
kafeterya	noun	6.204
kaffe	adj	0.076
kafi	adj	2.424
kafile	noun	19.432
kafir	noun	5.434
kafiristan	noun	0.019
kafirlik	noun	0.019
kafiye	noun	2.226
kafiyeli	adj	0.005
kafkas	noun	14.87
kafkaslar	noun	3.145
kafkasya	noun	12.951
kafkasyalı	noun	0.174
kaftan	noun	3.513
kaftancı	noun	0.038
kafur	adj	0.073
kagir	adj	0.803
kağan	noun	2.441
kağanlık	noun	0.044
kağıt	noun	114.399
kağıtçı	noun	0.185
kağıtçılık	noun	0.011
kağıthane	noun	4.557
kağıtla	verb	0.044
kağızman	noun	0.645
kağnı	noun	1.309
kağşa	verb	0.052
kah	adv	9.071
kahhar	adj	0.12
kahır	noun	2.873
kahırlan	verb	0.098
kahırlı	adj	0.008
kahil	adj	0.065
kahin	noun	2.996
kahinlik	noun	0.054
kahir	adj	0.264
kahire	noun	11.792
kahkaha	noun	19.389
kahpe	noun	1.929
kahpece	adv	0.076
kahpelik	noun	0.008
kahraman	noun	102.217
kahramanca	adj	0.846
kahramanlık	noun	0.819
kahramanmaraş	noun	13.874
kahret	verb	5.341
kahreyle	verb	0.027
kahrol	verb	4.446
kahrolası	adj	0.814
kahrolsun	ınterj	2.065
kahroluş	noun	0.022
kahta	noun	1.116
kahvaltı	noun	36.114
kahvaltıcı	noun	0.008
kahvaltılık	adj	0.071
kahve	noun	75.322
kahveci	noun	3.374
kahvehane	noun	10.119
kahvehaneci	noun	0.038
kahverengi	adj	9.803
kahverengimsi	adj	0.147
kahya	noun	3.597
kahyalık	noun	0.005
kahyaoğlu	noun	1.061
kaide	noun	63.108
kaideci	noun	0.087
kaideli	adj	0.011
kail	adj	0.278
kaim	noun	0.501
kaime	noun	0.18
kain	adj	0.182
kainat	noun	7.616
kak	verb	6.108
kaka	noun	3.932
kakaç	noun	0.022
kakala	verb	0.457
kakao	noun	4.549
kakaolu	adj	0.024
kakavan	adj	0.008
kakı	verb	0.106
kakıç	noun	0.005
kakım	noun	0.054
kakınç	noun	0.212
kakış	verb	0.784
kaklık	noun	0.014
kakma	noun	0.212
kakmacı	noun	0.014
kakmacılık	noun	0.005
kaknem	adj	0.033
kakofoni	noun	0.444
kaktüs	noun	3.298
kakule	noun	0.359
kakül	noun	0.318
kal	verb	2007.797
kal	noun	10.328
kal	noun	7.452
kala	postp	44.086
kalaba	noun	0.789
kalabalık	noun	77.61
kalabalıkça	adj	0.024
kalaç	noun	0.098
kalafat	noun	1.235
kalafatçı	noun	0.005
kalafatçılar	noun	0.003
kalafatla	verb	0.014
kalagay	noun	0.003
kalak	noun	0.06
kalamar	noun	2.193
kalamata	noun	0.261
kalamış	noun	2.552
kalamin	noun	0.003
kalamit	noun	0.008
kalan	noun	76.924
kalandır	noun	0.024
kalantor	noun	0.141
kalas	noun	0.547
kalay	noun	3.355
kalaycı	adj	0.637
kalaycıoğlu	noun	2.468
kalayla	verb	0.152
kalben	adv	0.808
kalbi	adj	16.954
kalbiselim	adj	0.003
kalbur	noun	0.909
kalburabastı	noun	0.019
kalburcu	noun	0.063
kalburla	verb	0.011
kalburüstü	adj	0.96
kalcı	noun	0.005
kalça	noun	15.463
kalçalı	adj	0.098
kalçın	noun	0.008
kaldır	verb	454.529
kaldıraç	noun	1.295
kaldıran	noun	0.144
kaldırım	noun	17.732
kaldırımcı	noun	0.049
kale	noun	134.008
kaleağası	noun	1.045
kalebent	noun	0.082
kalebentlik	noun	0.019
kaleci	noun	125.557
kalecik	noun	1.57
kalecilik	noun	0.044
kalem	noun	126.591
kalemis	noun	0.014
kalemkar	noun	0.057
kalemlik	noun	0.022
kalemşor	noun	0.256
kalemtıraş	noun	0.272
kalender	noun	1.099
kalenderce	adv	0.003
kalenderi	noun	0.131
kalenderiye	noun	0.005
kalenderlik	noun	0.014
kalevi	adj	0.014
kaleydoskop	noun	0.038
kalfa	noun	7.988
kalfalık	noun	0.054
kalgay	noun	0.046
kalgı	verb	0.003
kalıcı	adj	0.588
kalıcılık	noun	0.185
kalıç	noun	0.196
kalık	adj	0.046
kalıklık	noun	0.003
kalım	noun	3.159
kalımlı	adj	0.003
kalın	adj	51.778
kalınca	adj	2.52
kalınlat	verb	0.003
kalınlık	noun	1.662
kalıntı	noun	18.456
kalıp	noun	43.773
kalıpçı	noun	0.21
kalıpçılık	noun	0.005
kalıpla	verb	0.449
kalıplaşmış	adj	1.241
kalıplık	noun	0.005
kalış	noun	0.073
kalıt	noun	0.248
kalıtçı	noun	0.003
kalıtım	noun	2.729
kalıtımsal	adj	1.575
kalıtsal	adj	3.747
kalıtsallık	noun	0.003
kalibraj	noun	0.003
kalibrasyon	noun	1.143
kalibre	noun	1.077
kalifiye	adj	4.612
kaliforniya	noun	7.597
kaligrafi	noun	0.422
kaliko	noun	0.005
kalinos	noun	0.008
kalipso	noun	0.133
kalite	noun	269.257
kaliteli	adj	0.267
kalitesiz	adj	0.011
kalitesizlik	noun	0.003
kalk	verb	261.769
kalkan	noun	17.596
kalkancı	noun	0.082
kalkancık	noun	0.011
kalkavan	noun	3.673
kalker	noun	0.465
kalkerli	adj	0.005
kalkık	adj	0.83
kalkıklık	noun	0.003
kalkın	verb	119.772
kalkış	verb	25.247
kalkojen	noun	0.014
kalkolitik	adj	0.563
kalküta	noun	0.68
kallavi	adj	0.56
kalleş	adj	1.551
kalleşçe	adv	0.193
kalleşlik	noun	0.041
kalma	adj	16.676
kalmalı	adj	0.003
kalmık	noun	0.152
kalmuk	noun	0.193
kaloma	noun	0.09
kalomel	noun	0.008
kalori	noun	19.109
kalorifer	noun	7.414
kaloriferci	noun	0.139
kalorimetre	noun	0.286
kalorimetri	noun	0.005
kalp	noun	234.171
kalpak	noun	1.178
kalpakçı	noun	0.063
kalpaklı	adj	0.052
kalpaklıoğlu	noun	0.615
kalpazan	noun	1.603
kalpazanlık	noun	0.136
kalpçi	noun	0.005
kalpli	adj	0.22
kalplilik	noun	0.003
kalpsiz	adj	0.003
kalseduan	noun	0.014
kalsifikasyon	noun	0.065
kalsit	noun	0.141
kalsiyum	noun	14.102
kaltaban	adj	0.014
kaltak	noun	0.239
kaltakçı	noun	0.003
kalubela	noun	0.008
kalvenci	noun	0.022
kalvencilik	noun	0.003
kalvenizm	noun	0.06
kalya	noun	0.016
kalyon	noun	2.062
kalyoncu	noun	0.792
kam	noun	0.441
kama	noun	2.329
kamacı	noun	0.4
kamala	verb	0.03
kamalı	adj	0.005
kaman	noun	0.931
kamanbay	noun	0.003
kamanço	noun	0.008
kamar	noun	0.09
kamara	noun	5.872
kamarot	noun	0.169
kamarotluk	noun	0.003
kamaş	verb	7.629
kambay	noun	0.038
kamber	noun	1.36
kambiyo	noun	4.185
kambiyum	noun	0.038
kamboçya	noun	4.729
kambriyen	noun	0.044
kambur	noun	3.551
kambura	noun	0.044
kamburluk	noun	0.022
kamçı	noun	2.484
kamçıkuyruk	noun	0.008
kamçıla	verb	2.841
kamçılı	adj	0.008
kame	noun	0.362
kamelya	noun	0.993
kamer	noun	4.525
kamera	noun	102.027
kameraman	noun	7.659
kameri	adj	0.25
kameriye	noun	0.269
kamerunlu	noun	2.5
kamet	noun	0.18
kamış	noun	2.147
kamışlı	adj	0.609
kamışlık	noun	0.016
kamışsı	adj	0.003
kamikaze	noun	1.448
kamil	noun	16.298
kamile	noun	0.435
kamilen	adv	0.207
kamineto	noun	0.003
kamp	noun	139.512
kampana	noun	0.348
kampanya	noun	176.018
kampanyacı	noun	0.019
kampçı	noun	0.049
kampçılık	noun	0.014
kamping	noun	1.018
kamplaş	verb	2.256
kampüs	noun	13.819
kamran	noun	1.537
kamu	noun	569.667
kamuflaj	noun	2.024
kamufle	adj	2.027
kamulaştır	verb	3.461
kamuoy	noun	224.958
kamuran	noun	6.816
kamus	noun	0.463
kamusal	adj	23.606
kamutay	noun	0.03
kamyon	noun	48.366
kamyoncu	noun	0.122
kamyonet	noun	12.791
kan	noun	251.786
kana	verb	43.093
kanaat	noun	50.486
kanaatkar	adj	0.286
kanada	noun	47.572
kanadalı	noun	0.237
kanak	noun	0.158
kanal	noun	238.74
kanalcık	noun	0.122
kanalet	noun	0.258
kanalizasyon	noun	12.219
kanamalı	adj	0.044
kanara	noun	0.027
kanarya	noun	6.595
kanasta	noun	0.003
kanat	noun	116.418
kanata	noun	0.324
kanatçık	noun	0.152
kanatlan	verb	1.393
kanatlandır	verb	0.005
kanatlı	noun	1.692
kanatlılar	noun	0.207
kanatsız	adj	0.005
kanaviçe	noun	0.479
kanbay	noun	0.128
kanber	noun	0.59
kanca	noun	3.162
kancabaş	noun	0.041
kancacı	noun	0.003
kancala	verb	0.033
kancalı	adj	0.014
kancık	adj	0.049
kancıkça	adv	0.003
kançılar	noun	0.011
kançılarya	noun	0.011
kandamlası	noun	0.003
kandaş	adj	0.068
kandela	noun	0.016
kandemir	noun	6.103
kandıra	noun	1.956
kandırıcı	adj	0.005
kandırma	noun	0.068
kandırmaca	noun	1.586
kandidoz	noun	0.014
kandil	noun	16.693
kandilci	noun	0.005
kandilleş	verb	0.011
kandilli	adj	0.775
kanepe	noun	4.367
kaner	noun	0.492
kangal	noun	4.446
kangalla	verb	0.008
kangren	noun	2.405
kanguru	noun	1.586
kanı	noun	50.407
kanık	verb	1.262
kanıksa	verb	2.998
kanır	verb	0.59
kanırtma	noun	0.003
kanıt	noun	62.923
kanıtla	verb	63.864
kanıtsa	verb	0.035
kani	adj	0.297
kaniş	noun	0.272
kaniye	noun	0.054
kanka	noun	4.196
kankan	noun	0.171
kankırmızı	adj	0.041
kanla	verb	1.026
kanlı	adj	0.182
kano	noun	3.469
kanon	noun	0.329
kanpolat	noun	0.31
kanser	noun	165.088
kanserli	adj	0.169
kanserojen	noun	3.842
kansız	adj	0.016
kansızlık	noun	0.003
kansu	noun	2.068
kansun	noun	0.008
kant	noun	2.095
kantar	noun	2.909
kantarcı	noun	1.706
kantarcıoğlu	noun	0.824
kantariye	noun	0.005
kantarla	verb	0.005
kantarlı	adj	0.003
kantarma	noun	0.035
kantaroğlu	noun	0.011
kantaron	noun	0.65
kantat	noun	0.299
kantçı	adj	0.046
kantin	noun	6.574
kantinci	noun	0.174
kanto	noun	0.746
kantocu	noun	0.158
kanton	noun	2.315
kanturalı	noun	0.057
kantürk	noun	0.416
kanun	noun	81.408
kanuncu	noun	0.014
kanunen	adv	3.657
kanuni	adj	21.876
kanuniyet	noun	0.03
kanunname	noun	0.748
kanunsuz	adj	0.019
kanunuesasi	noun	0.003
kanunuevvel	noun	0.079
kanunusani	noun	0.054
kanver	noun	0.005
kanyak	noun	0.59
kanyon	noun	6.941
kaolin	noun	0.152
kaolinit	noun	0.027
kaos	noun	28.153
kap	verb	34.555
kap	noun	5.36
kap	noun	5.102
kapa	verb	468.933
kapadokya	noun	9.213
kapagan	noun	0.003
kapak	noun	59.598
kapakçık	noun	1.505
kapaklan	verb	0.378
kapaklı	adj	0.038
kapalı	adj	146.619
kapalıçarşı	noun	6.699
kapalılık	noun	0.024
kapama	noun	0.495
kapan	noun	5.113
kapanca	noun	0.014
kapancı	noun	0.052
kapanık	adj	2.775
kapanıklık	noun	0.033
kapanış	noun	19.217
kapantı	noun	0.008
kapar	noun	0.808
kapari	noun	0.495
kaparo	noun	0.286
kapasite	noun	146.206
kapasiteli	adj	0.016
kapatılış	noun	0.014
kapatış	noun	0.03
kapatma	noun	36.555
kapçak	noun	0.022
kapçık	noun	0.035
kapela	noun	0.005
kapı	noun	354.058
kapıcı	noun	0.327
kapıcık	noun	0.003
kapıkule	noun	3.265
kapılan	verb	0.125
kapılgan	adj	0.003
kapılı	adj	0.035
kapış	verb	8.911
kapital	noun	3.766
kapitalist	noun	12.649
kapitalizasyon	noun	0.19
kapitalizm	noun	20.151
kapitone	noun	0.084
kapitülasyon	noun	1.907
kapkaç	noun	16.962
kapkaççı	noun	1.118
kapkaççılık	noun	0.019
kapkara	adj	2.476
kapkaranlık	adj	0.52
kapkın	noun	0.15
kapla	verb	38.318
kaplam	noun	0.25
kaplama	noun	2.653
kaplamacı	noun	0.052
kaplamacılık	noun	0.008
kaplamalı	adj	0.003
kaplan	noun	24.023
kaplı	adj	0.512
kaplıca	noun	6.838
kaplık	noun	0.003
kaplumbağa	noun	8.465
kaplumbağalar	noun	0.653
kapma	adj	0.375
kapmaca	adj	0.833
kapora	noun	0.231
kaporta	noun	2.522
kaportacı	noun	0.272
kapriçyo	noun	0.049
kapris	noun	5.488
kaprisli	adj	0.038
kapsa	verb	111.898
kapsam	noun	395.486
kapsamlı	adj	0.044
kapsayıcı	noun	0.471
kapsız	adj	0.003
kapsül	noun	4.587
kaptan	noun	70.862
kaptanıderya	noun	0.014
kaptanlık	noun	0.079
kaptıkaçtı	noun	0.193
kapuçin	noun	0.003
kapuçino	noun	0.049
kapuska	noun	0.141
kapusuz	noun	6.16
kaput	adj	0.865
kapuz	noun	0.073
kapüşon	noun	0.261
kar	noun	11.526
kara	noun	167.031
karaağaç	noun	1.839
karaahmetoğlu	noun	0.158
karaalp	noun	0.044
karaardıç	noun	0.014
karabacak	noun	0.999
karabağ	noun	7.686
karabakal	noun	0.008
karabaldır	noun	0.003
karabalık	noun	0.093
karabasan	noun	2.65
karabaş	noun	0.59
karabatak	noun	0.395
karabay	noun	1.755
karabayır	noun	0.539
karabet	noun	0.106
karabey	noun	1.17
karabıyık	noun	0.96
karabiber	noun	7.368
karabibergiller	noun	0.005
karabina	noun	0.365
karaboğa	noun	0.781
karaborsa	noun	4.552
karaborsacı	noun	0.22
karaborsacılık	noun	0.003
karabucak	noun	0.101
karabudun	noun	0.033
karabuğday	noun	0.011
karabuğdaygiller	noun	0.011
karabuğra	noun	0.003
karabulut	noun	2.266
karaburçak	noun	0.076
karabük	noun	10.62
karaca	noun	24.284
karacaahmet	noun	1.067
karacabey	noun	1.828
karacalar	noun	0.199
karacan	noun	4.538
karacaoğlan	noun	1.662
karacasu	noun	0.718
karacı	adj	0.019
karaciğer	noun	25.943
karaçalı	noun	0.316
karaçam	noun	2.106
karaçar	noun	0.087
karaçavuş	noun	0.011
karaçay	noun	1.584
karaçayca	adj	0.019
karaçayır	noun	0.141
karaçaylı	noun	0.071
karaçelik	noun	0.093
karaçi	noun	2.109
karadağ	noun	21.318
karadağlı	noun	0.797
karadayı	noun	2.754
karademir	noun	3.33
karadeniz	noun	86.934
karadenizli	noun	4.005
karadoğan	noun	0.468
karadul	noun	0.128
karaduman	noun	2.024
karadut	noun	0.381
karaer	noun	0.629
karafa	noun	0.049
karafatma	noun	0.169
karagöz	noun	9.518
karagözcü	noun	0.011
karagözlük	noun	0.003
karagül	noun	2.503
karagümrük	noun	5.545
karahalile	noun	0.005
karahan	noun	8.394
karahanlı	noun	0.435
karahasanoğlu	noun	1.105
karahindiba	noun	0.131
karahisar	noun	0.514
karahumma	noun	0.008
karaim	noun	0.103
karaimce	adj	0.003
karaisalı	noun	0.356
karakabarcık	noun	0.011
karakaçan	noun	0.065
karakafes	noun	0.038
karakalpak	noun	0.128
karakalpakça	adj	0.016
karakan	noun	0.152
karakarga	noun	0.022
karakaş	noun	9.787
karakavak	noun	0.022
karakaya	noun	7.213
karakeçi	noun	0.634
karakılçık	noun	0.12
karakız	noun	0.218
karakoca	noun	0.082
karakoç	noun	6.1
karakoçan	noun	0.512
karakol	noun	36.215
karakolluk	adj	0.054
karakoyun	noun	8.533
karakoyunlu	noun	9.341
karaköy	noun	6.495
karakter	noun	148.872
karakteristik	adj	3.504
karakterize	adj	1.75
karakterli	adj	0.063
karakteroloji	noun	0.011
karaktersiz	adj	0.019
karakucak	noun	1.262
karakul	noun	2.446
karakulak	noun	0.25
karakurt	noun	1.173
karakuş	noun	3.51
karakuşi	adj	0.079
karakutu	noun	1.54
karala	verb	12.592
karalahana	noun	0.509
karaleylek	noun	0.016
karalı	adj	0.084
karalık	noun	0.011
karaltı	noun	0.667
karaman	noun	24.488
karambol	noun	4.345
karamehmet	noun	5.477
karamela	noun	0.37
karamık	noun	0.128
karamollaoğlu	noun	1.031
karamsar	adj	18.845
karamsarlık	noun	0.188
karamuk	noun	0.09
karamurat	noun	0.242
karamusal	noun	0.003
karamut	noun	0.55
karamürsel	noun	2.359
karan	noun	15.852
karanalp	noun	0.011
karanfil	noun	9.817
karanfilci	noun	0.005
karanfilgiller	noun	0.008
karani	noun	0.547
karanlık	noun	86.63
karantina	noun	5.923
karaoğlan	noun	3.866
karaoğlu	noun	1.061
karaosmanoğlu	noun	3.986
karaörs	noun	0.101
karapars	noun	0.003
karapınar	noun	3.88
karar	noun	1806.472
karargah	noun	20.333
kararınca	adv	1.075
kararla	verb	0.283
kararlama	noun	0.003
kararlaş	verb	0.095
kararlı	adj	0.052
kararlılık	noun	0.046
kararname	noun	55.99
kararsız	adj	0.005
karartı	noun	0.914
karartma	noun	1.752
karasakız	noun	0.024
karasal	adj	1.355
karasığır	noun	0.011
karasinek	noun	0.307
karasu	noun	7.395
karasungur	noun	0.065
karaşın	noun	0.035
karataban	noun	0.087
karatan	noun	0.005
karataş	noun	9.398
karatavuk	noun	0.188
karatay	noun	3.317
karate	noun	3.913
karateci	noun	0.248
karatekin	noun	0.457
karaturp	noun	0.016
karatün	noun	0.027
karavan	noun	2.721
karavana	noun	0.492
karavanacı	noun	0.003
karavaş	noun	0.024
karavel	noun	0.223
karavela	noun	0.008
karaya	noun	0.433
karayağız	noun	0.4
karayağmurlar	noun	0.041
karayaka	noun	0.876
karayalçın	noun	8.908
karayanık	noun	0.033
karayavuz	noun	0.446
karayazı	noun	0.416
karayel	noun	1.73
karayemiş	noun	0.237
karayılan	noun	1.858
karayip	noun	5.213
karboksil	noun	0.161
karboksilik	adj	0.044
karboksilli	adj	0.003
karbon	noun	11.379
karbonado	noun	0.003
karbonat	noun	1.809
karbonatla	verb	0.019
karbonatlı	adj	0.003
karbondioksit	noun	6.606
karbonhidrat	noun	9.768
karbonifer	noun	0.052
karbonik	adj	0.193
karbonil	noun	0.068
karbonit	noun	0.003
karbonizasyon	noun	0.016
karbonla	verb	0.019
karbonmonoksit	noun	2.313
karborundum	noun	0.003
karbür	noun	0.103
karbüratör	noun	0.416
karbürleme	noun	0.011
karcan	noun	0.041
karcığar	noun	0.035
karcıoğlu	noun	0.163
kardak	noun	3.031
kardan	noun	1.883
kardaş	noun	1.543
kardelen	noun	2.495
kardemir	noun	2.509
kardeş	noun	257.171
kardeşçe	adj	1.252
kardeşkan	noun	0.008
kardeşlen	verb	0.054
kardeşlik	noun	0.737
kardeşoğlu	noun	0.136
kardinal	noun	5.885
kardinallik	noun	0.005
kardiyak	adj	0.37
kardiyograf	noun	0.003
kardiyografi	noun	0.073
kardiyogram	noun	0.011
kardiyolog	noun	1.211
kardiyoloji	noun	4.489
kardiyolojik	adj	0.291
kare	noun	69.167
karekök	noun	0.574
karele	verb	0.816
kareli	adj	0.068
karga	noun	6.013
karga	noun	0.58
kargabeyni	noun	0.008
kargaburun	noun	0.033
kargabüken	noun	0.003
kargagiller	noun	0.011
kargasekmez	adj	0.003
kargaşa	noun	18.124
kargaşalık	noun	0.068
kargı	noun	0.457
kargıla	verb	0.005
kargın	noun	0.267
kargınalp	noun	0.003
kargış	noun	0.106
kargışla	verb	0.011
kargo	noun	32.425
kargocu	noun	0.035
karha	noun	0.003
karhan	noun	1.377
karı	noun	73.004
karık	adj	0.052
karılı	adj	0.008
karılık	noun	0.005
karın	noun	45.702
karınca	noun	10.829
karıncaezmez	adj	0.106
karıncalan	verb	0.691
karıncalar	noun	0.843
karıncayiyen	noun	0.03
karıncık	noun	0.577
karındaş	noun	0.084
karınla	verb	0.003
karış	verb	235.616
karışık	adj	50.997
karışıklık	noun	1.456
karışım	noun	29.453
karışla	verb	0.441
karıştırıcı	adj	0.06
kari	noun	5.793
karides	noun	5.629
karidesçi	noun	0.005
kariha	noun	0.03
karikatür	noun	40.397
karikatürcü	noun	0.307
karikatürist	noun	4.136
karikatürize	adj	1.167
karina	noun	0.547
karine	noun	1.668
kariyer	noun	89.024
karizma	noun	10.456
karizmatik	adj	9.858
karkas	noun	1.116
karl	noun	7.716
karla	verb	0.52
karlı	adj	0.838
karlıdağ	noun	0.318
karlık	noun	0.58
karlıova	noun	1.382
karluk	noun	0.188
karlukhan	noun	0.003
karma	adj	29.63
karmakarış	adj	0.003
karmakarışık	adj	3.11
karmalık	noun	0.005
karmanyola	noun	0.035
karmanyolacı	noun	0.005
karmaş	verb	0.019
karmaşa	noun	16.614
karmaşık	adj	39.899
karmaşıklık	noun	0.403
karmık	noun	0.011
karnabahar	noun	2.269
karnabit	noun	0.011
karnaval	noun	4.838
karne	noun	26.713
karnıkara	noun	0.008
karnıyarık	noun	0.346
karni	noun	0.667
karnivor	adj	0.044
karo	noun	3.036
karoser	noun	1.483
karpat	noun	1.094
karpit	noun	0.128
karpuz	noun	9.439
karpuzcu	noun	0.171
karpuzsu	adj	0.003
kars	noun	27.119
karsak	noun	0.057
karsel	noun	0.003
karsızlık	noun	0.003
karslı	noun	1.358
karst	noun	0.229
karstik	adj	0.637
karsu	noun	0.28
karşı	postp	916.676
karşıcı	noun	0.033
karşıla	verb	326.452
karşılanış	noun	0.027
karşılaş	verb	238.726
karşılaşma	noun	195.78
karşılaştır	verb	57.897
karşılaştırmacı	noun	0.005
karşılayıcı	adj	0.033
karşılayış	noun	0.008
karşılık	noun	414.867
karşın	postp	162.629
karşıt	adj	83.931
karşıtçı	adj	0.003
karşıtla	verb	0.019
karşıtlı	adj	0.003
karşıtlık	noun	1.513
karşıyaka	noun	41.118
kart	noun	313.25
kartal	noun	36.313
kartalgiller	noun	0.005
kartalkaya	noun	1.842
kartallar	noun	1.001
kartallı	adj	0.03
kartaloz	adj	0.005
kartay	noun	0.234
kartekin	noun	0.005
kartel	noun	5.126
kartela	noun	0.068
kartezyen	noun	0.359
kartezyenizm	noun	0.005
kartlı	adj	0.405
kartlık	noun	0.049
kartograf	noun	0.024
kartografi	noun	0.019
kartografik	adj	0.054
kartografya	noun	0.09
karton	noun	6.187
kartonla	verb	0.003
kartonpiyer	noun	0.25
kartop	noun	1.224
kartopu	adj	1.472
kartpostal	noun	4.394
kartpostalcı	noun	0.003
kartuk	noun	0.014
kartuş	noun	1.798
kartvizit	noun	3.036
karun	noun	1.091
karyağdı	noun	0.139
karye	noun	0.215
karyokinez	noun	0.008
karyola	noun	1.469
kas	verb	41.281
kasa	noun	41.809
kasaba	noun	56.79
kasabacık	noun	0.005
kasabalı	adj	0.343
kasacı	noun	0.027
kasadar	noun	0.022
kasal	noun	0.06
kasala	verb	0.044
kasalan	verb	0.003
kasalı	adj	0.06
kasap	noun	9.893
kasaphane	noun	0.016
kasaplık	adj	0.049
kasapoğlu	noun	1.709
kasar	noun	0.302
kasara	noun	0.011
kasatura	noun	0.346
kasavet	noun	0.114
kase	noun	7.757
kasecik	noun	0.005
kasem	noun	0.109
kaset	noun	64.517
kasetçalar	noun	0.495
kasetçi	noun	0.139
kasetçilik	noun	0.011
kasık	noun	7.327
kasıl	verb	0.492
kasım	noun	286.689
kasımpaşa	noun	7.918
kasımpatı	noun	0.182
kasın	verb	0.841
kasınç	noun	0.003
kasıntı	adj	0.204
kasıntılı	adj	0.008
kasır	noun	2.887
kasırga	noun	8.024
kasıt	noun	20.589
kasıtlı	adj	0.082
kaside	noun	1.812
kasideci	noun	0.003
kasidehan	noun	0.008
kasis	noun	0.365
kasiyer	noun	2.125
kask	noun	3.545
kaskatı	adj	0.691
kasket	noun	1.858
kasketli	adj	0.033
kasko	noun	4.027
kaskola	verb	0.011
kaslı	adj	0.035
kasnak	noun	0.884
kasnakçı	noun	0.003
kasnakla	verb	0.005
kasnı	noun	0.003
kast	noun	5.213
kastamonu	noun	14.829
kastanyet	noun	0.079
kastanyola	noun	0.161
kastar	noun	0.005
kasten	adv	9.02
kastet	verb	32.027
kasti	adj	0.952
kastor	noun	0.033
kasvet	noun	3.804
kasvetli	adj	0.049
kaş	noun	15.708
kaşağı	noun	0.28
kaşağıla	verb	0.011
kaşalot	adj	0.035
kaşan	noun	0.038
kaşane	noun	0.054
kaşar	noun	6.342
kaşarlan	verb	0.226
kaşarlı	adj	0.229
kaşe	noun	2.876
kaşeksi	noun	0.022
kaşele	verb	0.177
kaşeli	adj	0.019
kaşı	verb	7.417
kaşık	noun	41.708
kaşıkçı	noun	0.901
kaşıkla	verb	0.278
kaşın	verb	1.197
kaşıntı	noun	3.752
kaşif	noun	1.858
kaşife	noun	0.014
kaşka	noun	0.128
kaşkariko	noun	0.022
kaşkaval	noun	0.022
kaşkol	noun	1.668
kaşkorse	noun	0.054
kaşla	verb	0.073
kaşlı	adj	0.117
kaşmer	noun	0.019
kaşmir	adj	0.895
kat	verb	1073.564
katabolizma	noun	0.06
katafalk	noun	0.838
katakomp	noun	0.054
katakulli	noun	0.52
katalan	noun	3.725
katalanca	noun	0.125
katalepsi	noun	0.014
kataleptik	adj	0.005
katalitik	adj	1.184
kataliz	noun	0.18
katalizör	noun	2.144
katalog	noun	15.199
katalogla	verb	0.503
katalonya	noun	1.434
katalpa	noun	0.014
katamaran	noun	0.686
katar	noun	11.648
katarakt	noun	6.767
katarla	verb	0.093
katavaşya	noun	0.003
katbekat	adv	0.234
kate	noun	7.123
katedral	noun	3.79
kategori	noun	94.787
kategorik	adj	1.369
kategorize	noun	1.458
katet	verb	9.618
katgüt	noun	0.016
katı	adj	36.767
katık	noun	2.411
katıkla	verb	0.008
katıl	verb	2.577
katılık	noun	0.327
katılım	noun	260.909
katılımcı	noun	3.608
katılımcılık	noun	0.011
katım	noun	0.476
katır	noun	2.242
katırcı	noun	0.117
katırkuyruk	noun	0.005
katırtırnak	noun	0.071
katış	verb	0.642
katışık	adj	0.386
katışma	noun	0.003
katışmaç	noun	0.003
kati	adj	2.947
katibe	noun	0.095
katibiadil	noun	0.003
katil	adj	0.188
katil	noun	57.712
katil	noun	2.149
katillik	noun	0.019
katip	noun	8.514
katiplik	noun	0.035
katipoğlu	noun	0.272
katiyen	adv	2.715
katiyet	noun	0.348
katiyetle	adv	0.019
katkı	noun	298.699
katkılı	adj	0.016
katkısız	adj	0.044
katla	verb	15.283
katlan	verb	37.096
